sleepStartTimestampGMT,sleepEndTimestampGMT,Date,deep_sleep,light_sleep,rem_sleep,awake_sleep,sleepScore
2024-04-06T22:18:00.0,2024-04-07T06:36:00.0,2024-04-07,0.0,0.0,,0.0,
2024-04-07T20:16:00.0,2024-04-08T05:24:00.0,2024-04-08,11280.0,20640.0,,960.0,
2024-04-08T21:59:00.0,2024-04-09T04:49:00.0,2024-04-09,8520.0,15780.0,,300.0,
2024-04-09T22:02:00.0,2024-04-10T06:23:00.0,2024-04-10,4380.0,25320.0,,360.0,
2024-04-10T21:37:00.0,2024-04-11T06:36:00.0,2024-04-11,9480.0,22740.0,,120.0,
2024-04-11T21:25:00.0,2024-04-12T04:55:00.0,2024-04-12,9300.0,17040.0,,660.0,
2024-04-13T01:21:00.0,2024-04-13T08:36:00.0,2024-04-13,0.0,0.0,,0.0,
2024-04-13T21:38:00.0,2024-04-14T06:33:00.0,2024-04-14,8760.0,23040.0,,300.0,
2024-04-14T21:55:00.0,2024-04-15T05:00:00.0,2024-04-15,3420.0,21780.0,,300.0,
2024-04-15T21:39:00.0,2024-04-16T05:05:00.0,2024-04-16,8640.0,17100.0,,1020.0,
2024-04-16T21:44:00.0,2024-04-17T06:05:00.0,2024-04-17,7560.0,22200.0,,300.0,
2024-04-17T21:59:00.0,2024-04-18T07:06:00.0,2024-04-18,10800.0,21060.0,,960.0,
2024-04-18T21:02:00.0,2024-04-19T04:51:00.0,2024-04-19,6840.0,21000.0,,300.0,
2024-04-19T21:10:00.0,2024-04-20T07:21:00.0,2024-04-20,14940.0,21720.0,,0.0,
2024-04-20T23:37:00.0,2024-04-21T06:36:00.0,2024-04-21,10200.0,14580.0,,360.0,
2024-04-21T21:29:00.0,2024-04-22T04:52:00.0,2024-04-22,7380.0,18720.0,,480.0,
2024-04-22T21:40:00.0,2024-04-23T05:08:00.0,2024-04-23,7080.0,19200.0,,600.0,
2024-04-23T22:07:00.0,2024-04-24T06:05:00.0,2024-04-24,7440.0,21240.0,,0.0,
2024-04-24T22:01:00.0,2024-04-25T05:58:00.0,2024-04-25,9360.0,19260.0,,0.0,
2024-04-25T23:46:00.0,2024-04-26T05:16:00.0,2024-04-26,4020.0,15360.0,,420.0,
2024-04-26T22:09:00.0,2024-04-27T07:00:00.0,2024-04-27,12180.0,19260.0,,420.0,
2024-04-27T23:12:00.0,2024-04-28T06:31:00.0,2024-04-28,5460.0,20760.0,,120.0,
2024-04-28T21:44:00.0,2024-04-29T04:19:00.0,2024-04-29,6240.0,16980.0,,480.0,
2024-04-29T21:27:00.0,2024-04-30T03:57:00.0,2024-04-30,9420.0,13860.0,,120.0,
2024-04-30T22:28:00.0,2024-05-01T06:41:00.0,2024-05-01,7680.0,21600.0,,300.0,
2024-05-01T22:33:00.0,2024-05-02T05:11:00.0,2024-05-02,4500.0,18900.0,,480.0,
